Entity,Code,Day,total_vaccinations
Cyprus,CYP,2021-05-17,448734
Cyprus,CYP,2021-05-18,461901
Cyprus,CYP,2021-05-19,476020
Cyprus,CYP,2021-05-21,504008
Cyprus,CYP,2021-05-23,522144
Cyprus,CYP,2021-05-24,533282
Cyprus,CYP,2021-05-26,560664
Cyprus,CYP,2021-05-27,572426
Cyprus,CYP,2021-05-30,595906
Cyprus,CYP,2021-06-01,615264
Cyprus,CYP,2021-06-02,622305
Cyprus,CYP,2021-06-03,632437
Cyprus,CYP,2021-06-06,649005
Cyprus,CYP,2021-06-07,654896
Cyprus,CYP,2021-06-08,662063
Cyprus,CYP,2021-06-09,673101
Cyprus,CYP,2021-06-10,681219
Cyprus,CYP,2021-06-11,689776
Cyprus,CYP,2021-06-12,701370
Cyprus,CYP,2021-06-15,718775
Cyprus,CYP,2021-06-16,728458
Cyprus,CYP,2021-06-17,739365
Cyprus,CYP,2021-06-19,753106
Cyprus,CYP,2021-06-23,768273
Cyprus,CYP,2021-06-24,777935
Cyprus,CYP,2021-06-30,809234
Cyprus,CYP,2021-07-02,829778
Cyprus,CYP,2021-07-03,835997
Cyprus,CYP,2021-07-05,849209
Cyprus,CYP,2021-07-06,856951
Cyprus,CYP,2021-07-07,867092
Cyprus,CYP,2021-07-08,876257
Cyprus,CYP,2021-07-09,883863
Cyprus,CYP,2021-07-10,887110
Cyprus,CYP,2021-07-12,897325
Cyprus,CYP,2021-07-13,903842
Cyprus,CYP,2021-07-14,910376
Cyprus,CYP,2021-07-15,916819
Cyprus,CYP,2021-07-17,925470
Cyprus,CYP,2021-07-19,934112
Cyprus,CYP,2021-07-20,941398
Cyprus,CYP,2021-07-21,946070
Cyprus,CYP,2021-07-22,950981
Cyprus,CYP,2021-07-24,958796
Cyprus,CYP,2021-07-25,959464
Cyprus,CYP,2021-07-27,970077
Cyprus,CYP,2021-07-28,974906
Cyprus,CYP,2021-07-29,980404
Cyprus,CYP,2021-08-02,994390
Cyprus,CYP,2021-08-03,1001047
Cyprus,CYP,2021-08-04,1007555
Cyprus,CYP,2021-08-05,1014151
Cyprus,CYP,2021-08-07,1021406
Cyprus,CYP,2021-08-09,1027680
Cyprus,CYP,2021-08-10,1032223
Cyprus,CYP,2021-08-11,1036664
Cyprus,CYP,2021-08-12,1040915
Cyprus,CYP,2021-08-13,1047310
Cyprus,CYP,2021-08-16,1051470
Cyprus,CYP,2021-08-17,1056083
Cyprus,CYP,2021-08-18,1060680
Cyprus,CYP,2021-08-20,1068962
Cyprus,CYP,2021-08-21,1069123
Czechia,CZE,2020-12-27,1271
Czechia,CZE,2020-12-28,3570
Czechia,CZE,2020-12-29,7026
Czechia,CZE,2020-12-30,10519
Czechia,CZE,2020-12-31,11826
Czechia,CZE,2021-01-01,12089
Czechia,CZE,2021-01-02,13362
Czechia,CZE,2021-01-03,14281
Czechia,CZE,2021-01-04,17875
Czechia,CZE,2021-01-05,22376
Czechia,CZE,2021-01-06,28212
Czechia,CZE,2021-01-07,36175
Czechia,CZE,2021-01-08,46143
Czechia,CZE,2021-01-09,48161
Czechia,CZE,2021-01-10,49920
Czechia,CZE,2021-01-11,59735
Czechia,CZE,2021-01-12,73137
Czechia,CZE,2021-01-13,86632
Czechia,CZE,2021-01-14,101824
Czechia,CZE,2021-01-15,115784
Czechia,CZE,2021-01-16,119162
Czechia,CZE,2021-01-17,122404
Czechia,CZE,2021-01-18,136690
Czechia,CZE,2021-01-19,151951
Czechia,CZE,2021-01-20,168220
Czechia,CZE,2021-01-21,185548
Czechia,CZE,2021-01-22,201404
Czechia,CZE,2021-01-23,205568
Czechia,CZE,2021-01-24,208681
Czechia,CZE,2021-01-25,221265
Czechia,CZE,2021-01-26,235744
Czechia,CZE,2021-01-27,249258
Czechia,CZE,2021-01-28,262425
Czechia,CZE,2021-01-29,276485
Czechia,CZE,2021-01-30,278302
Czechia,CZE,2021-01-31,280185
Czechia,CZE,2021-02-01,292063
Czechia,CZE,2021-02-02,306396
Czechia,CZE,2021-02-03,321770
Czechia,CZE,2021-02-04,339609
Czechia,CZE,2021-02-05,355692
Czechia,CZE,2021-02-06,358877
Czechia,CZE,2021-02-07,362210
Czechia,CZE,2021-02-08,377627
Czechia,CZE,2021-02-09,394608
Czechia,CZE,2021-02-10,413281
Czechia,CZE,2021-02-11,435734
Czechia,CZE,2021-02-12,457130
Czechia,CZE,2021-02-13,461692
Czechia,CZE,2021-02-14,464057
Czechia,CZE,2021-02-15,479768
Czechia,CZE,2021-02-16,497506
Czechia,CZE,2021-02-17,515449
Czechia,CZE,2021-02-18,535766
Czechia,CZE,2021-02-19,554905
Czechia,CZE,2021-02-20,558049
Czechia,CZE,2021-02-21,560168
Czechia,CZE,2021-02-22,576265
Czechia,CZE,2021-02-23,596110
Czechia,CZE,2021-02-24,615953
Czechia,CZE,2021-02-25,639422
Czechia,CZE,2021-02-26,660878
Czechia,CZE,2021-02-27,664427
Czechia,CZE,2021-02-28,667313
Czechia,CZE,2021-03-01,690225
Czechia,CZE,2021-03-02,720921
Czechia,CZE,2021-03-03,756169
Czechia,CZE,2021-03-04,793974
Czechia,CZE,2021-03-05,828079
Czechia,CZE,2021-03-06,841017
Czechia,CZE,2021-03-07,853243
Czechia,CZE,2021-03-08,887665
Czechia,CZE,2021-03-09,930195
Czechia,CZE,2021-03-10,978268
Czechia,CZE,2021-03-11,1031282
Czechia,CZE,2021-03-12,1078356
Czechia,CZE,2021-03-13,1096674
Czechia,CZE,2021-03-14,1109878
Czechia,CZE,2021-03-15,1146920
Czechia,CZE,2021-03-16,1196222
Czechia,CZE,2021-03-17,1244093
Czechia,CZE,2021-03-18,1294313
Czechia,CZE,2021-03-19,1342222
Czechia,CZE,2021-03-20,1359324
Czechia,CZE,2021-03-21,1368247
Czechia,CZE,2021-03-22,1405091
Czechia,CZE,2021-03-23,1444915
Czechia,CZE,2021-03-24,1487393
Czechia,CZE,2021-03-25,1531463
Czechia,CZE,2021-03-26,1573645
Czechia,CZE,2021-03-27,1586875
Czechia,CZE,2021-03-28,1596535
Czechia,CZE,2021-03-29,1636189
Czechia,CZE,2021-03-30,1682903
Czechia,CZE,2021-03-31,1732904
Czechia,CZE,2021-04-01,1790347
Czechia,CZE,2021-04-02,1809952
Czechia,CZE,2021-04-03,1824425
Czechia,CZE,2021-04-04,1835680
Czechia,CZE,2021-04-05,1845183
Czechia,CZE,2021-04-06,1890407
Czechia,CZE,2021-04-07,1935836
Czechia,CZE,2021-04-08,2005150
Czechia,CZE,2021-04-09,2074365
Czechia,CZE,2021-04-10,2104984
Czechia,CZE,2021-04-11,2124705
Czechia,CZE,2021-04-12,2187711
Czechia,CZE,2021-04-13,2249690
Czechia,CZE,2021-04-14,2315677
Czechia,CZE,2021-04-15,2389012
Czechia,CZE,2021-04-16,2459085
Czechia,CZE,2021-04-17,2484672
Czechia,CZE,2021-04-18,2502562
Czechia,CZE,2021-04-19,2561805
Czechia,CZE,2021-04-20,2619691
Czechia,CZE,2021-04-21,2681603
Czechia,CZE,2021-04-22,2753320
Czechia,CZE,2021-04-23,2814970
Czechia,CZE,2021-04-24,2837962
Czechia,CZE,2021-04-25,2856589
Czechia,CZE,2021-04-26,2913107
Czechia,CZE,2021-04-27,2973245
Czechia,CZE,2021-04-28,3044430
Czechia,CZE,2021-04-29,3124111
Czechia,CZE,2021-04-30,3194687
Czechia,CZE,2021-05-01,3217261
Czechia,CZE,2021-05-02,3238349
Czechia,CZE,2021-05-03,3309441
Czechia,CZE,2021-05-04,3382534
Czechia,CZE,2021-05-05,3462983
Czechia,CZE,2021-05-06,3551941
Czechia,CZE,2021-05-07,3637210
Czechia,CZE,2021-05-08,3668165
Czechia,CZE,2021-05-09,3693492
Czechia,CZE,2021-05-10,3771621
Czechia,CZE,2021-05-11,3854593
Czechia,CZE,2021-05-12,3941801
Czechia,CZE,2021-05-13,4033354
Czechia,CZE,2021-05-14,4119318
Czechia,CZE,2021-05-15,4153242
Czechia,CZE,2021-05-16,4180155
Czechia,CZE,2021-05-17,4258393
Czechia,CZE,2021-05-18,4342234
Czechia,CZE,2021-05-19,4433449
Czechia,CZE,2021-05-20,4534106
Czechia,CZE,2021-05-21,4629030
Czechia,CZE,2021-05-22,4672236
Czechia,CZE,2021-05-23,4703475
Czechia,CZE,2021-05-24,4782721
Czechia,CZE,2021-05-25,4868366
Czechia,CZE,2021-05-26,4971525
Czechia,CZE,2021-05-27,5077951
Czechia,CZE,2021-05-28,5183893
Czechia,CZE,2021-05-29,5229920
Czechia,CZE,2021-05-30,5266615
Czechia,CZE,2021-05-31,5367810
Czechia,CZE,2021-06-01,5472812
Czechia,CZE,2021-06-02,5587040
Czechia,CZE,2021-06-03,5702498
Czechia,CZE,2021-06-04,5819578
Czechia,CZE,2021-06-05,5872320
Czechia,CZE,2021-06-06,5914202
Czechia,CZE,2021-06-07,6030236
Czechia,CZE,2021-06-08,6145985
Czechia,CZE,2021-06-09,6265749
Czechia,CZE,2021-06-10,6387361
Czechia,CZE,2021-06-11,6505842
Czechia,CZE,2021-06-12,6558401
Czechia,CZE,2021-06-13,6600669
Czechia,CZE,2021-06-14,6715471
Czechia,CZE,2021-06-15,6830101
Czechia,CZE,2021-06-16,6948311
Czechia,CZE,2021-06-17,7068381
Czechia,CZE,2021-06-18,7189005
Czechia,CZE,2021-06-19,7239885
Czechia,CZE,2021-06-20,7280931
Czechia,CZE,2021-06-21,7390380
Czechia,CZE,2021-06-22,7503775
Czechia,CZE,2021-06-23,7618663
Czechia,CZE,2021-06-24,7736519
Czechia,CZE,2021-06-25,7851762
Czechia,CZE,2021-06-26,7902260
Czechia,CZE,2021-06-27,7942736
Czechia,CZE,2021-06-28,8054886
Czechia,CZE,2021-06-29,8168991
Czechia,CZE,2021-06-30,8285877
Czechia,CZE,2021-07-01,8397844
Czechia,CZE,2021-07-02,8508440
Czechia,CZE,2021-07-03,8546906
Czechia,CZE,2021-07-04,8576149
Czechia,CZE,2021-07-05,8608732
Czechia,CZE,2021-07-06,8641617
Czechia,CZE,2021-07-07,8745194
Czechia,CZE,2021-07-08,8840588
Czechia,CZE,2021-07-09,8936069
Czechia,CZE,2021-07-10,8973887
Czechia,CZE,2021-07-11,9005168
Czechia,CZE,2021-07-12,9100308
Czechia,CZE,2021-07-13,9194348
Czechia,CZE,2021-07-14,9289982
Czechia,CZE,2021-07-15,9382600
Czechia,CZE,2021-07-16,9480363
Czechia,CZE,2021-07-17,9519956
Czechia,CZE,2021-07-18,9553751
Czechia,CZE,2021-07-19,9642464
Czechia,CZE,2021-07-20,9728748
Czechia,CZE,2021-07-21,9812498
Czechia,CZE,2021-07-22,9890110
Czechia,CZE,2021-07-23,9964637
Czechia,CZE,2021-07-24,9998288
Czechia,CZE,2021-07-25,10025692
Czechia,CZE,2021-07-26,10094893
Czechia,CZE,2021-07-27,10160637
Czechia,CZE,2021-07-28,10223782
Czechia,CZE,2021-07-29,10283392
Czechia,CZE,2021-07-30,10345560
Czechia,CZE,2021-07-31,10372329
Czechia,CZE,2021-08-01,10393754
Czechia,CZE,2021-08-02,10447103
Czechia,CZE,2021-08-03,10499318
Czechia,CZE,2021-08-04,10548928
Czechia,CZE,2021-08-05,10601940
Czechia,CZE,2021-08-06,10658392
Czechia,CZE,2021-08-07,10680513
Czechia,CZE,2021-08-08,10699328
Czechia,CZE,2021-08-09,10754579
Czechia,CZE,2021-08-10,10803480
Czechia,CZE,2021-08-11,10855490
Czechia,CZE,2021-08-12,10901160
Czechia,CZE,2021-08-13,10949609
Czechia,CZE,2021-08-14,10962446
Czechia,CZE,2021-08-15,10974696
Czechia,CZE,2021-08-16,11016377
Czechia,CZE,2021-08-17,11050774
Czechia,CZE,2021-08-18,11096583
Czechia,CZE,2021-08-19,11141835
Czechia,CZE,2021-08-20,11190383
Czechia,CZE,2021-08-21,11204829
Czechia,CZE,2021-08-22,11218114
Czechia,CZE,2021-08-23,11264788
Czechia,CZE,2021-08-24,11303938
Democratic Republic of Congo,COD,2021-04-18,0
Democratic Republic of Congo,COD,2021-04-25,1700
Democratic Republic of Congo,COD,2021-05-12,8446
Democratic Republic of Congo,COD,2021-05-18,11155
Democratic Republic of Congo,COD,2021-05-21,15436
Democratic Republic of Congo,COD,2021-05-24,18204
Democratic Republic of Congo,COD,2021-05-26,19597
Democratic Republic of Congo,COD,2021-05-31,23197
Democratic Republic of Congo,COD,2021-06-28,59443
Democratic Republic of Congo,COD,2021-07-05,65567
Democratic Republic of Congo,COD,2021-07-12,73764
Democratic Republic of Congo,COD,2021-07-19,79237
Democratic Republic of Congo,COD,2021-07-24,81384
Democratic Republic of Congo,COD,2021-08-03,86170
Democratic Republic of Congo,COD,2021-08-09,86244
Democratic Republic of Congo,COD,2021-08-20,86914
Democratic Republic of Congo,COD,2021-08-23,87910
Denmark,DNK,2020-12-17,1
Denmark,DNK,2020-12-18,2
Denmark,DNK,2020-12-19,3
Denmark,DNK,2020-12-21,4
Denmark,DNK,2020-12-22,6
Denmark,DNK,2020-12-23,9
Denmark,DNK,2020-12-24,13
Denmark,DNK,2020-12-26,15
Denmark,DNK,2020-12-27,6151
Denmark,DNK,2020-12-28,8122
Denmark,DNK,2020-12-29,16699
Denmark,DNK,2020-12-30,27677
Denmark,DNK,2020-12-31,33498
Denmark,DNK,2021-01-01,35711
Denmark,DNK,2021-01-02,44063
Denmark,DNK,2021-01-03,49670
Denmark,DNK,2021-01-04,52049
Denmark,DNK,2021-01-05,64922
Denmark,DNK,2021-01-06,83636
Denmark,DNK,2021-01-07,100231
Denmark,DNK,2021-01-08,108278
Denmark,DNK,2021-01-09,110146
Denmark,DNK,2021-01-10,110966
Denmark,DNK,2021-01-11,111625
Denmark,DNK,2021-01-12,112088
Denmark,DNK,2021-01-13,124506
Denmark,DNK,2021-01-14,141891
Denmark,DNK,2021-01-15,156593
Denmark,DNK,2021-01-16,161062
Denmark,DNK,2021-01-17,164108
Denmark,DNK,2021-01-18,169868
Denmark,DNK,2021-01-19,174246
Denmark,DNK,2021-01-20,177507
Denmark,DNK,2021-01-21,181258
Denmark,DNK,2021-01-22,187405
Denmark,DNK,2021-01-23,194908
Denmark,DNK,2021-01-24,201680
Denmark,DNK,2021-01-25,204338
Denmark,DNK,2021-01-26,206220
Denmark,DNK,2021-01-27,210660
Denmark,DNK,2021-01-28,218854
Denmark,DNK,2021-01-29,237686
Denmark,DNK,2021-01-30,251293
Denmark,DNK,2021-01-31,264198
Denmark,DNK,2021-02-01,272633
Denmark,DNK,2021-02-02,277522
Denmark,DNK,2021-02-03,285075
Denmark,DNK,2021-02-04,297187
Denmark,DNK,2021-02-05,311835
Denmark,DNK,2021-02-06,319443
Denmark,DNK,2021-02-07,324849
Denmark,DNK,2021-02-08,334214
Denmark,DNK,2021-02-09,342466
Denmark,DNK,2021-02-10,349545
Denmark,DNK,2021-02-11,357629
Denmark,DNK,2021-02-12,377207
Denmark,DNK,2021-02-13,384634
Denmark,DNK,2021-02-14,391415
Denmark,DNK,2021-02-15,408124
Denmark,DNK,2021-02-16,422484
Denmark,DNK,2021-02-17,433225
Denmark,DNK,2021-02-18,444907
Denmark,DNK,2021-02-19,459616
Denmark,DNK,2021-02-20,470522
Denmark,DNK,2021-02-21,481530
Denmark,DNK,2021-02-22,496004
Denmark,DNK,2021-02-23,512170
Denmark,DNK,2021-02-24,527663
Denmark,DNK,2021-02-25,542746
Denmark,DNK,2021-02-26,579538
Denmark,DNK,2021-02-27,587539
Denmark,DNK,2021-02-28,599746
Denmark,DNK,2021-03-01,620369
Denmark,DNK,2021-03-02,638251
Denmark,DNK,2021-03-03,652201
Denmark,DNK,2021-03-04,671386
Denmark,DNK,2021-03-05,693544
Denmark,DNK,2021-03-06,712003
Denmark,DNK,2021-03-07,728220
Denmark,DNK,2021-03-08,744154
Denmark,DNK,2021-03-09,762118
Denmark,DNK,2021-03-10,781272
Denmark,DNK,2021-03-11,793720
Denmark,DNK,2021-03-12,807552
Denmark,DNK,2021-03-13,817917
Denmark,DNK,2021-03-14,828445
Denmark,DNK,2021-03-15,841041
Denmark,DNK,2021-03-16,857209
Denmark,DNK,2021-03-17,877004
Denmark,DNK,2021-03-18,898829
Denmark,DNK,2021-03-19,918315
Denmark,DNK,2021-03-20,926061
Denmark,DNK,2021-03-21,935655
Denmark,DNK,2021-03-22,947471
Denmark,DNK,2021-03-23,961120
Denmark,DNK,2021-03-24,984368
Denmark,DNK,2021-03-25,1000475
Denmark,DNK,2021-03-26,1014471
Denmark,DNK,2021-03-27,1027528
Denmark,DNK,2021-03-28,1041093
Denmark,DNK,2021-03-29,1065236
Denmark,DNK,2021-03-30,1092878
Denmark,DNK,2021-03-31,1115661
Denmark,DNK,2021-04-01,1126789
Denmark,DNK,2021-04-02,1138676
Denmark,DNK,2021-04-03,1152975
Denmark,DNK,2021-04-04,1166420
Denmark,DNK,2021-04-05,1180056
Denmark,DNK,2021-04-06,1202170
Denmark,DNK,2021-04-07,1227021
Denmark,DNK,2021-04-08,1249339
Denmark,DNK,2021-04-09,1274489
Denmark,DNK,2021-04-10,1296699
Denmark,DNK,2021-04-11,1315505
Denmark,DNK,2021-04-12,1421045
Denmark,DNK,2021-04-13,1445812
Denmark,DNK,2021-04-14,1468442
Denmark,DNK,2021-04-15,1492870
Denmark,DNK,2021-04-16,1518468
Denmark,DNK,2021-04-17,1540008
Denmark,DNK,2021-04-18,1559643
Denmark,DNK,2021-04-19,1598870
Denmark,DNK,2021-04-20,1637887
Denmark,DNK,2021-04-21,1673169
Denmark,DNK,2021-04-22,1706827
Denmark,DNK,2021-04-23,1740223
Denmark,DNK,2021-04-24,1762724
Denmark,DNK,2021-04-25,1783219
Denmark,DNK,2021-04-26,1822586
Denmark,DNK,2021-04-27,1870077
Denmark,DNK,2021-04-28,1914789
Denmark,DNK,2021-04-29,1958660
Denmark,DNK,2021-04-30,1976061
Denmark,DNK,2021-05-01,1989501
Denmark,DNK,2021-05-02,2019964
Denmark,DNK,2021-05-03,2086154
Denmark,DNK,2021-05-04,2138605
Denmark,DNK,2021-05-05,2194691
Denmark,DNK,2021-05-06,2241804
Denmark,DNK,2021-05-07,2282919
Denmark,DNK,2021-05-08,2323234
Denmark,DNK,2021-05-09,2355853
Denmark,DNK,2021-05-10,2418578
Denmark,DNK,2021-05-11,2474555
Denmark,DNK,2021-05-12,2527736
Denmark,DNK,2021-05-13,2567134
Denmark,DNK,2021-05-14,2618515
Denmark,DNK,2021-05-15,2653384
Denmark,DNK,2021-05-16,2687444
Denmark,DNK,2021-05-17,2748650
Denmark,DNK,2021-05-18,2809044
Denmark,DNK,2021-05-19,2863445
Denmark,DNK,2021-05-20,2918281
Denmark,DNK,2021-05-21,2972849
Denmark,DNK,2021-05-22,3010688
Denmark,DNK,2021-05-23,3039469
Denmark,DNK,2021-05-24,3072625
Denmark,DNK,2021-05-25,3128991
Denmark,DNK,2021-05-26,3202272
Denmark,DNK,2021-05-27,3263722
Denmark,DNK,2021-05-28,3314281
Denmark,DNK,2021-05-30,3348871
Denmark,DNK,2021-05-31,3438466
Denmark,DNK,2021-06-01,3495075
Denmark,DNK,2021-06-02,3554231
Denmark,DNK,2021-06-03,3612098
Denmark,DNK,2021-06-05,3665526
Denmark,DNK,2021-06-06,3749225
Denmark,DNK,2021-06-07,3820991
Denmark,DNK,2021-06-08,3896573
Denmark,DNK,2021-06-09,3972034
Denmark,DNK,2021-06-10,4045284
Denmark,DNK,2021-06-11,4109035
Denmark,DNK,2021-06-13,4152819
Denmark,DNK,2021-06-14,4267769
Denmark,DNK,2021-06-15,4345062
Denmark,DNK,2021-06-17,4427939
Denmark,DNK,2021-06-19,4554158
Denmark,DNK,2021-06-20,4611850
Denmark,DNK,2021-06-21,4703566
Denmark,DNK,2021-06-22,4776243
Denmark,DNK,2021-06-23,4846625
Denmark,DNK,2021-06-24,4913766
Denmark,DNK,2021-06-25,4975336
Denmark,DNK,2021-06-26,5016668
Denmark,DNK,2021-06-27,5056765
Denmark,DNK,2021-06-28,5120632
Denmark,DNK,2021-06-29,5192820
Denmark,DNK,2021-06-30,5263677
Denmark,DNK,2021-07-01,5335577
Denmark,DNK,2021-07-02,5398716
Denmark,DNK,2021-07-03,5442863
Denmark,DNK,2021-07-04,5484919
Denmark,DNK,2021-07-05,5559851
Denmark,DNK,2021-07-07,5642905
Denmark,DNK,2021-07-08,5812028
Denmark,DNK,2021-07-09,5890105
Denmark,DNK,2021-07-10,5942561
Denmark,DNK,2021-07-11,5999248
Denmark,DNK,2021-07-13,6088821
Denmark,DNK,2021-07-14,6266892
Denmark,DNK,2021-07-16,6353144
Denmark,DNK,2021-07-17,6477508
Denmark,DNK,2021-07-19,6531932
Denmark,DNK,2021-07-20,6707916
Denmark,DNK,2021-07-21,6792878
Denmark,DNK,2021-07-22,6868767
Denmark,DNK,2021-07-23,6937158
Denmark,DNK,2021-07-25,6978645
Denmark,DNK,2021-07-26,7090073
Denmark,DNK,2021-07-28,7157842
Denmark,DNK,2021-07-29,7277777
Denmark,DNK,2021-07-30,7326543
Denmark,DNK,2021-07-31,7353133
Denmark,DNK,2021-08-01,7381165
Denmark,DNK,2021-08-02,7437151
Denmark,DNK,2021-08-03,7493625
Denmark,DNK,2021-08-04,7549532
Denmark,DNK,2021-08-05,7600721
Denmark,DNK,2021-08-06,7650641
Denmark,DNK,2021-08-07,7685348
Denmark,DNK,2021-08-08,7725456
Denmark,DNK,2021-08-10,7790238
Denmark,DNK,2021-08-11,7918713
Denmark,DNK,2021-08-12,7974868
Denmark,DNK,2021-08-13,8028257
Denmark,DNK,2021-08-14,8068015
Denmark,DNK,2021-08-15,8110049
Denmark,DNK,2021-08-16,8161508
Denmark,DNK,2021-08-17,8206273
Denmark,DNK,2021-08-18,8248309
Denmark,DNK,2021-08-19,8280915
Denmark,DNK,2021-08-20,8314404
Denmark,DNK,2021-08-21,8338662
Denmark,DNK,2021-08-22,8357922
Denmark,DNK,2021-08-23,8393448
Djibouti,DJI,2021-04-17,10246
Djibouti,DJI,2021-04-28,13042
Djibouti,DJI,2021-05-24,14943
Djibouti,DJI,2021-06-01,21357
Djibouti,DJI,2021-06-23,26796
Djibouti,DJI,2021-08-05,50509
Djibouti,DJI,2021-08-12,53064
Djibouti,DJI,2021-08-19,54229
Dominica,DMA,2021-02-11,0
Dominica,DMA,2021-02-23,2465
Dominica,DMA,2021-02-25,4811
Dominica,DMA,2021-02-26,5924
Dominica,DMA,2021-03-01,7202
Dominica,DMA,2021-03-02,8238
Dominica,DMA,2021-03-03,9464
Dominica,DMA,2021-03-04,10476
Dominica,DMA,2021-03-05,11368
Dominica,DMA,2021-03-08,12275
Dominica,DMA,2021-03-10,13135
Dominica,DMA,2021-03-11,13565
Dominica,DMA,2021-03-22,15304
Dominica,DMA,2021-03-25,16058
Dominica,DMA,2021-03-31,17674
Dominica,DMA,2021-04-01,18112
Dominica,DMA,2021-04-12,18423
Dominica,DMA,2021-04-20,20721
Dominica,DMA,2021-04-22,23055
Dominica,DMA,2021-04-28,27821
Dominica,DMA,2021-05-07,32008
Dominica,DMA,2021-05-12,33037
Dominica,DMA,2021-05-17,33949
Dominica,DMA,2021-05-18,34219
Dominica,DMA,2021-05-26,36449
Dominica,DMA,2021-05-28,36934
Dominica,DMA,2021-05-31,37080
Dominica,DMA,2021-06-02,37126
Dominica,DMA,2021-06-05,37400
Dominica,DMA,2021-06-09,37678
Dominica,DMA,2021-06-14,37978
Dominica,DMA,2021-06-17,38192
Dominica,DMA,2021-06-25,39309
Dominica,DMA,2021-07-02,39938
Dominica,DMA,2021-07-09,40004
Dominica,DMA,2021-07-16,40255
Dominica,DMA,2021-07-23,40334
Dominica,DMA,2021-07-30,40553
Dominica,DMA,2021-08-20,41435
Dominican Republic,DOM,2021-02-15,0
Dominican Republic,DOM,2021-02-16,385
Dominican Republic,DOM,2021-02-17,1379
Dominican Republic,DOM,2021-02-18,5328
Dominican Republic,DOM,2021-02-19,10200
Dominican Republic,DOM,2021-02-20,13087
Dominican Republic,DOM,2021-02-21,14264
Dominican Republic,DOM,2021-02-24,26400
Dominican Republic,DOM,2021-03-01,60000
Dominican Republic,DOM,2021-03-02,105000
Dominican Republic,DOM,2021-03-03,161827
Dominican Republic,DOM,2021-03-04,227719
Dominican Republic,DOM,2021-03-05,303490
Dominican Republic,DOM,2021-03-06,375265
Dominican Republic,DOM,2021-03-08,400041
Dominican Republic,DOM,2021-03-09,480237
Dominican Republic,DOM,2021-03-10,547091
Dominican Republic,DOM,2021-03-11,606006
Dominican Republic,DOM,2021-03-15,675000
Dominican Republic,DOM,2021-03-23,800000
Dominican Republic,DOM,2021-03-30,910869
Dominican Republic,DOM,2021-04-14,1509898
Dominican Republic,DOM,2021-04-25,1747878
Dominican Republic,DOM,2021-04-26,1797346
Dominican Republic,DOM,2021-04-27,1847261
Dominican Republic,DOM,2021-04-28,1893836
Dominican Republic,DOM,2021-04-29,1935500
Dominican Republic,DOM,2021-04-30,1970018
Dominican Republic,DOM,2021-05-01,1982185
Dominican Republic,DOM,2021-05-02,1989384
Dominican Republic,DOM,2021-05-03,2052662
Dominican Republic,DOM,2021-05-04,2123703
Dominican Republic,DOM,2021-05-05,2197153
Dominican Republic,DOM,2021-05-06,2264381
Dominican Republic,DOM,2021-05-07,2325108
Dominican Republic,DOM,2021-05-08,2345528
Dominican Republic,DOM,2021-05-09,2354281
Dominican Republic,DOM,2021-05-10,2483629
Dominican Republic,DOM,2021-05-11,2640409
Dominican Republic,DOM,2021-05-12,2801356
Dominican Republic,DOM,2021-05-13,2941030
Dominican Republic,DOM,2021-05-14,3071487
Dominican Republic,DOM,2021-05-15,3105105
Dominican Republic,DOM,2021-05-16,3119820
Dominican Republic,DOM,2021-05-18,3370726
Dominican Republic,DOM,2021-05-19,3488131
Dominican Republic,DOM,2021-05-20,3593646
Dominican Republic,DOM,2021-05-21,3694329
Dominican Republic,DOM,2021-05-22,3725377
Dominican Republic,DOM,2021-05-23,3739010
Dominican Republic,DOM,2021-05-24,3845766
Dominican Republic,DOM,2021-05-25,3948015
Dominican Republic,DOM,2021-05-26,4041312
Dominican Republic,DOM,2021-05-27,4121584
Dominican Republic,DOM,2021-05-28,4188983
Dominican Republic,DOM,2021-05-29,4210215
Dominican Republic,DOM,2021-05-30,4214163
Dominican Republic,DOM,2021-05-31,4311374
Dominican Republic,DOM,2021-06-01,4456516
Dominican Republic,DOM,2021-06-02,4625387
Dominican Republic,DOM,2021-06-03,4761529
Dominican Republic,DOM,2021-06-04,4989807
Dominican Republic,DOM,2021-06-05,5115370
Dominican Republic,DOM,2021-06-06,5197199
Dominican Republic,DOM,2021-06-07,5417069
Dominican Republic,DOM,2021-06-08,5656548
Dominican Republic,DOM,2021-06-09,5900600
Dominican Republic,DOM,2021-06-10,6050983
Dominican Republic,DOM,2021-06-11,6173811
Dominican Republic,DOM,2021-06-12,6219867
Dominican Republic,DOM,2021-06-13,6251341
Dominican Republic,DOM,2021-06-14,6370569
Dominican Republic,DOM,2021-06-15,6473104
Dominican Republic,DOM,2021-06-16,6553710
Dominican Republic,DOM,2021-06-17,6675351
Dominican Republic,DOM,2021-06-18,6835074
Dominican Republic,DOM,2021-06-19,6943666
Dominican Republic,DOM,2021-06-20,7012445
Dominican Republic,DOM,2021-06-21,7172478
Dominican Republic,DOM,2021-06-22,7301587
Dominican Republic,DOM,2021-06-23,7402235
Dominican Republic,DOM,2021-06-24,7482545
Dominican Republic,DOM,2021-06-25,7545508
Dominican Republic,DOM,2021-06-26,7569805
Dominican Republic,DOM,2021-06-27,7583057
Dominican Republic,DOM,2021-06-28,7653536
Dominican Republic,DOM,2021-06-29,7746038
Dominican Republic,DOM,2021-06-30,7842179
